UserID,Label,Class,Electry_down,Message,Electry_line,Electry_in,Electry_out,B_,Current_B,C_,Current_C,Power
4526975,0,2,4,0,3086,1684,1574.65,0,,172,28.5,0.766
4526976,0,3,5,2,9319,7935,7865.44,0,0,445,33,0.784
4526977,1,1,0,2,3229,1998,1866.67,0,0,731,36.4,0.791
4526978,0,2,0,0,6038,4694,4373.95,0,0,306,54.8,0.79
4526979,0,3,1,2,5251,3802,3620.85,0,,783,27.9,0.795
4526980,0,1,3,0,2905,1490,1394.23,0,0,289,46.8,0.791
4526981,0,2,0,2,4879,3675,3426.28,0,0,513,28.7,0.776
4526982,0,3,0,0,6808,5517,5139.34,0,0,759,35.3,0.753
4526983,0,4,1,2,4187,2737,2691.84,0,0,429,37.6,0.755
4526984,0,2,5,2,4728,3617,3372.34,0,0,163,47.1,0.791
4526985,0,1,2,2,7727,6533,6411.92,0,0,848,56.7,0.797
4526986,0,2,5,0,4359,3170,2956.63,0,0,375,32.2,0.753
4526987,0,3,2,2,4010,2830,2725.96,0,0,492,34.3,0.754
4526988,0,1,2,0,5900,4401,4145.68,0,0,667,57.1,0.787
4526989,0,2,3,2,4951,3785,3642.76,0,0,617,31.1,0.799
4526990,0,3,5,0,3364,2297,2283.82,0,0,805,34.3,0.773
4526991,0,1,4,2,5026,3773,3631.24,0,0,-9,41.7,0.761
4526992,0,2,1,1,5441,4121,4089.58,0,0,328,55.8,0.776
4526993,0,3,4,2,5329,4035,3963.88,0,0,648,57.9,0.796
4526994,0,1,2,1,9205,7953,7803.52,0,0,290,41.2,0.767
4526995,0,1,1,2,5940,4455,4241.2,0,0,562,54.2,0.783
4526996,0,2,1,0,6265,5242,5041.48,0,0,337,57.4,0.759
4526997,0,3,2,1,7146,5811,5762.68,0,0,668,46.5,0.772
4526998,0,1,3,1,5163,4004,3732.25,0,0,886,51,0.794
4526999,0,2,0,1,3968,2766,-11,0,0,631,28.5,0.769
4527000,0,3,0,0,7747,6504,6318.25,0,0,688,26.7,0.786
4527001,0,1,0,1,6556,5443,5398.36,0,0,399,27.5,0.788
4527002,0,2,1,1,5922,4679,4548,0,0,421,33,0.77
4527003,0,3,2,2,5026,3524,3321.3,0,0,581,34.2,0.764
4527004,0,1,3,2,6526,5174,5080.1,0,0,765,51.3,0.782
4527005,0,2,4,0,8717,7370,6862.63,0,0,838,38.2,0.764
4527006,0,3,2,0,8272,7151,6874.12,0,0,544,36.6,0.765
4527007,0,1,3,2,5017,3525,3428.62,0,0,591,31.7,0.785
4527008,0,2,3,1,2850,1549,1449.1,0,0,313,52.5,0.759
4527009,0,3,4,2,7014,5511,5299.72,0,0,542,45.2,0.78
4527010,1,1,1,2,3802,2679,2527,0,0,875,36.3,0.795
4527011,1,2,5,2,6298,4789,3356,0,0,229,49.7,0.773
4527012,0,3,2,0,3777,2463,2398.48,0,0,291,29.2,0.797
4527013,0,1,4,0,3020,1662,1638.34,0,0,303,47.7,0.786
4527014,1,2,4,1,8910,7665,4831.18,0,0,861,55.9,0.758
4527015,1,1,4,4,5120,4010,2689.77,0,0,202,57.4,0.752
4527016,1,2,2,1,4428,3009,2231.2,0,0,283,26.4,0.775
4527017,0,3,9,0,4174,2818,2771.22,0,0,242,-1.3,0.753
4527018,0,1,3,0,6873,5695,5476.36,0,0,628,53.9,0.751
4527019,0,2,2,0,6093,5032,4991.47,0,0,317,54.3,0.772
4527020,1,3,5,2,3082,1714,1342.3,0,0,624,37.2,0.765
4527021,1,1,3,3,8590,7249,5805,0,0,812,56.1,0.764
4527022,0,2,3,0,8347,6853,6725.52,0,0,683,51.4,0.761
4527023,0,3,4,0,8283,6879,6682,0,0,558,47,0.758
4527024,1,1,10,2,5963,4656,3309.67,0,0,732,58.7,0.789
4527025,1,2,10,3,6913,5512,3640.78,0,0,731,53.6,0.776
4527026,0,3,2,3,9092,7726,7348.65,0,0,667,47.1,0.756
4527027,0,1,4,2,3967,2707,2635.16,0,0,515,50.2,0.78
4527028,0,2,3,0,8328,6948,6888.31,0,0,485,47.2,0.764
4527029,0,3,0,3,3468,4002.2,2105.88,0,0,518,56.1,0.752
4527030,1,1,9,3,5548,4283,3173.96,0,0,356,41.1,0.797
4527031,0,2,0,2,3910,2476,2361.15,0,0,566,42.9,0.8
4527032,1,3,8,4,8002,6805,4835.46,0,0,576,25.1,0.75
4527033,0,1,2,4,3188,1929,1880.5,0,0,682,56.1,0.759
4527034,0,2,3,1,8149,6668,6276.66,0,0,763,56.1,0.768
4527035,0,3,7,0,7702,6527,6209.6,0,0,261,47.8,0.798
4527036,0,4,6,0,3286,4002.2,1921.48,0,0,557,57.7,0.754
4527037,1,1,4,2,2867,1795,1260.2,0,,361,42.7,0.758
4527038,0,2,7,0,3498,2117,2020.1,0,0,553,24.2,0.771
4527039,0,3,2,0,7612,6151,5728.96,0,0,651,50.6,0.787
4527040,0,1,5,0,8711,4002.2,6928.08,0,0,176,40.1,0.75
4527041,1,2,1,4,5373,4125,3264.34,0,,440,44.2,0.765
4527042,1,3,5,1,5762,4270,3335.98,0,0,889,48,0.79
4527043,0,1,1,2,4727,3414,3355.3,0,0,633,48.8,0.77
4527044,1,2,2,4,7811,6431,5150.6,0,0,713,49.5,0.754
4527045,1,3,6,1,7925,6657,5064.28,0,0,465,34.5,0.753
4527046,0,1,6,1,6884,5742,5694.37,0,0,327,31,0.764
4527047,0,2,5,3,3813,2381,2342.96,0,0,707,35.3,0.756
4527048,1,3,2,4,5944,4586,3121.76,0,0,865,42.6,0.751
4527049,0,1,4,0,4139,3115,3062.28,0,0,237,48.7,0.766
4527050,1,2,7,3,5535,4342,3479.4,0,0,675,52.5,0.791
4527051,0,3,6,1,3500,2146,2112.66,0,0,822,42.4,0.765
4527052,0,1,1,3,4651,3191,2976.16,0,0,607,46,0.752
4527053,0,2,3,3,4076,2662,2484.19,0,0,521,48.5,0.789
4527054,0,3,4,0,7156,5694,5646.85,0,0,671,27.7,0.782
4527055,0,1,8,0,3721,2581,2512.94,0,0,554,46.5,0.776
4527056,1,2,6,3,8349,6838,4310.17,0,0,342,30.9,0.782
4527057,0,1,1,2,8632,7363,7003.8,0,0,507,43.1,0.77
4527058,0,2,4,0,6904,5707,5545.16,0,0,706,28,0.778
4527059,1,3,2,0,7113,6054,4120,0,0,141,30.2,0.779
4527060,1,1,4,2,4707,3437,2755.4,0,0,701,29.4,0.793
4527061,1,2,7,1,6991,5805,3717.64,0,0,540,26.5,0.75
4527062,0,3,4,0,6223,5194,5151.85,0,0,531,-1.3,0.755
4527063,0,1,0,0,3726,2575,2429.24,0,0,335,28.3,0.779
4527064,0,2,1,3,3266,1819,1718.6,0,0,178,33.8,0.75
4527065,0,3,4,0,6049,4944,4805.05,0,0,434,53.4,0.794
4527066,1,1,1,4,5267,4217,3167.5,0,0,673,41.9,0.752
4527067,1,2,6,0,8104,6928,4297.38,0,0,386,53.7,0.753
4527068,1,3,6,1,6911,5423,3364.28,0,0,465,30.4,0.794
4527069,0,1,6,0,9101,7798,7651.62,0,0,162,25,0.789
4527070,0,2,0,4,5406,4196,3910.81,0,0,492,36.5,0.763
4527071,0,3,4,0,8393,7026,6965.53,0,0,288,54.4,0.772
4527072,1,1,9,4,4374,3229,2459,0,0,449,45.5,0.779
4527073,0,2,0,2,3314,1968,1958.11,0,,254,39.3,0.77
4527074,0,3,2,2,7616,6131,5710.36,0,0,740,41.5,0.771
4527075,0,1,4,0,3051,1685,1592.64,0,0,785,34.6,0.768
4527076,1,2,9,4,6537,5459,3660.6,0,0,484,42.4,0.772
4527077,0,3,0,2,8695,7204,6997.25,0,0,448,45.7,0.797
4527078,0,1,1,2,9310,7885,7499.7,0,,201,49.1,0.762
4527079,0,2,0,0,4950,3754,3613,0,0,520,52.5,0.771
4527080,0,3,5,1,5011,3556,3422.92,0,0,655,42.3,0.788
4527081,0,1,4,0,5917,4570,4258.63,0,0,337,51.7,0.755
4527082,1,2,5,1,2914,1570,959.51,0,0,598,28.8,0.796
4527083,0,3,1,0,2697,1508,1487.42,0,0,471,31.5,0.76
4527084,0,1,0,0,5756,4593,4372.3,0,0,807,40.5,0.767
4527085,0,2,4,0,5295,4179,3937,0,0,199,25.2,0.783
4527086,1,1,4,1,4967,3565,2606.78,0,0,266,37.7,0.752
4527087,0,2,3,0,7871,6651,6460.84,0,0,863,28.7,0.75
4527088,0,3,2,2,3067,1573,1471.42,0,0,525,53.5,0.769
4527089,0,1,2,0,4823,3507,3270.04,0,0,487,26.8,0.759
4527090,0,2,2,1,4368,3232,3209.47,0,0,502,49.7,0.795
4527091,0,3,4,2,5050,3816,3710.89,0,0,396,41.9,0.785
4527092,0,1,4,0,3619,2190,2045.23,0,0,281,35.6,0.79
4527093,0,2,0,1,4413,4002.2,2984.78,0,0,406,54.9,0.789
4527094,1,3,5,1,3750,2321,1675.24,0,0,752,58.4,0.755
4527095,0,1,1,0,6612,5422,5159.85,0,0,861,-1.3,0.756
4527096,0,1,0,1,4494,3233,3177.92,0,0,424,45.2,0.797
4527097,0,2,2,2,5940,4848,4760.62,0,0,788,52.3,0.777
4527098,0,3,2,2,5071,3801,3696.34,0,0,147,41.1,0.787
4527099,0,1,0,2,4588,3260,3204.38,0,0,887,57.5,0.761
4527100,1,2,2,1,4269,3178,3028.05,0,0,475,54.3,0.761
4527101,0,3,0,1,6912,5893,5548.16,0,0,518,27.8,0.791
4527102,0,1,1,2,7883,6814,6550.6,0,0,880,43.5,0.786
4527103,0,2,4,0,3512,4002.2,2306.59,0,0,601,37.8,0.773
4527104,0,3,2,0,7949,6824,6491.75,0,0,352,33,0.77
4527105,0,1,3,0,5739,4691,4465.4,0,0,557,42.7,0.767
4527106,1,2,5,1,9055,7689,5694.4,0,0,587,25.4,0.752
4527107,1,3,5,0,9152,7719,4633,0,0,857,49.1,0.778
4527108,0,1,0,0,7504,6257,6015.88,0,0,640,43.9,0.753
4527109,0,2,3,0,7023,5819,5712.2,0,0,677,27.2,0.794
4527110,0,3,0,2,9286,7849,7465.5,0,0,514,57.2,0.757
4527111,0,1,1,2,7156,4002.2,5843.52,0,0,792,27.7,0.756
4527112,0,2,1,1,4982,3478,3348.04,0,0,626,44.7,0.781
4527113,0,3,1,0,6183,5098,4903.24,0,0,426,55.9,0.775
4527114,0,1,0,2,5078,3850,3705.16,0,0,344,45.9,0.78
4527115,0,2,2,2,4621,3132,3110.47,0,0,469,46.1,0.758
4527116,0,1,3,2,3552,2130,1989.43,0,0,331,34.3,0.761
4527117,0,2,1,1,4926,3865,3836.14,0,0,277,50.4,0.775
4527118,0,3,2,2,3639,2186,2129.79,0,,239,40.8,0.784
4527119,0,1,2,0,7452,5941,5593.28,0,0,852,25.3,0.758
4527120,0,2,1,2,6253,4779,4645,0,0,234,53.8,0.791
4527121,0,3,3,1,8971,7863,7794.16,0,0,681,27.1,0.772
4527122,0,1,0,0,6483,5322,5064.85,0,0,889,50.6,0.794
4527123,0,2,5,1,5161,4121,3882.48,0,0,332,23.8,0.795
4527124,0,1,5,0,4794,3717,3540.1,0,0,719,28.2,0.777
4527125,0,2,4,1,4623,3555,3386.2,0,0,444,39.3,0.792
4527126,0,3,5,1,8877,4002.2,7253.23,0,0,444,39.3,0.755
4527127,0,1,5,0,3213,2036,1984.29,0,0,798,42.2,0.79
4527128,0,2,4,1,6677,5404,5305.5,0,0,366,34.4,0.75
4527129,0,3,1,1,5324,4027,-11,0,0,275,48.6,0.752
4527130,0,1,1,2,4919,4002.2,3412.13,0,0,873,47.2,0.765
4527131,0,2,4,1,5971,4812,4628.68,0,0,214,36.3,0.756
4527132,0,3,3,0,4035,2949,2810.5,0,0,198,32.6,0.77
4527133,1,1,2,1,6656,5285,5082.76,0,0,375,35.3,0.797
4527134,0,2,0,2,4577,3353,3295.52,0,0,203,41.8,0.788
4527135,0,3,3,1,6152,5088,4791.46,0,0,689,42.4,0.769
4527136,0,1,0,1,6733,5379,5281,0,0,798,45.3,0.769
4527137,0,2,3,1,3220,1790,1745.67,0,0,313,33.3,0.771
4527138,0,3,3,0,8421,6967,6487.84,0,0,747,33.6,0.787
4527139,1,1,5,2,8991,7735,4875.28,0,0,768,25.1,0.796
4527140,0,2,4,0,3625,2218,2183.22,0,0,721,27.5,0.786
4527141,0,3,4,1,4262,3212,2995.69,0,0,580,27.8,0.779
4527142,0,1,0,1,5372,4144,3862.45,0,0,226,31.9,0.764
4527143,0,2,2,2,4996,3909,3761.8,0,0,311,54.1,0.75
4527144,0,1,2,2,8701,7248,7185.31,0,0,619,45.2,0.776
4527145,1,2,5,1,6029,4894,3183.75,0,,408,52.8,0.772
4527146,0,3,2,1,5377,4270,4194.18,0,0,747,35.3,0.782
4527147,0,1,4,0,9396,7978,7428.07,0,0,481,47.4,0.799
4527148,0,2,4,2,3245,1748,1704.93,0,0,370,34.4,0.769
4527149,0,3,2,2,5320,3941,3792.52,0,0,736,28.5,0.763
4527150,0,1,3,0,5373,4076,3799.21,0,0,873,23.9,0.797
4527151,0,2,2,0,6211,4842,4754.74,0,0,504,43.4,0.8
4527152,1,3,7,4,3389,2141,1415.92,0,0,528,53.6,0.787
4527153,0,4,5,0,3192,2015,2004.64,0,0,513,31.6,0.771
4527154,0,2,4,0,6656,5408,5146.55,0,0,494,23.9,0.77
4527155,0,3,5,1,2990,1669,1560.7,0,0,608,46.5,0.788
4527156,0,1,5,2,6513,5116,4869.15,0,0,173,30.1,0.79
4527157,0,2,5,1,7890,6716,6254.41,0,0,390,42.7,0.781
4527158,0,3,4,2,8610,7536,7394.86,0,0,251,30.8,0.777
4527159,0,1,1,2,8365,7129,6638.5,0,0,663,54.3,0.768
4527160,0,2,0,2,4017,2928,2849.53,0,0,451,37.2,0.799
4527161,0,3,3,2,8359,7115,6910.92,0,0,644,58.2,0.767
4527162,0,1,1,0,7394,6077,5660.14,0,0,210,40.9,0.779
4527163,0,2,1,2,4812,3343,3319.36,0,0,382,34,0.782
4527164,0,3,2,1,5651,4640,4603.39,0,,449,40.1,0.763
4527165,0,1,0,1,5473,4338,4260.82,0,0,143,58.5,0.779
4527166,0,2,2,2,4385,2989,2848.5,0,0,225,52.6,0.794
4527167,1,3,1,0,5312,3838,3616.46,0,0,546,44.5,0.751
4527168,1,1,5,2,4969,3642,2186.8,0,0,482,31.7,0.761
4527169,0,2,1,2,7022,5660,5499.57,0,0,189,39.1,0.76
4527170,0,3,0,1,8789,7685,7617.94,0,0,144,46.3,0.758
4527171,0,4,3,0,5993,4661,4530.54,0,0,828,51.2,0.777
4527172,0,2,3,0,5244,4133,4018.38,0,0,665,37.5,0.784
4527173,0,1,1,2,8091,6677,6553.04,0,0,702,45.4,0.778
4527174,0,2,2,0,6636,5296,4933.81,0,0,494,53.7,0.798
4527175,0,3,4,1,4187,3109,3025.1,0,0,661,50,0.8
4527176,0,1,3,1,4538,3509,3413.1,0,0,237,53.9,0.789
4527177,0,2,3,2,3401,2036,2004.86,0,0,876,26.5,0.791
4527178,0,3,1,1,8516,7051,6990.28,0,0,843,46.9,0.789
4527179,0,1,3,2,5958,4651,4427.4,0,0,685,44.1,0.785
4527180,0,2,0,1,8605,7473,7408.06,0,0,634,37.7,0.79
4527181,0,3,1,2,5807,4751,4570.12,0,0,175,48.7,0.79
4527182,0,1,3,2,6152,4945,4706.7,0,0,853,26.4,0.8
4527183,0,2,1,1,2956,4002.2,1481.83,0,0,607,33,0.772
4527184,0,1,3,2,4022,2979,2779,0,0,579,47,0.764
4527185,0,2,2,2,4253,2965,2825.7,0,0,341,50.8,0.764
4527186,1,3,4,2,3327,1889,1497.9,0,0,296,51.6,0.751
4527187,0,1,0,2,3687,2306,2199.65,0,0,328,29.5,0.79
4527188,0,2,3,2,7763,6373,6063.3,0,0,666,33.1,0.778
4527189,0,3,3,2,6491,5476,5211.15,0,,267,33.5,0.785
4527190,0,1,4,0,8211,6821,6488.9,0,0,647,28.1,0.779
4527191,0,2,1,2,7368,6304,5871.25,0,0,827,32.8,0.759
4527192,0,3,4,2,5907,4593,4556.86,0,0,284,48.9,0.751
4527193,0,4,2,2,8932,7713,7413.64,0,0,476,38.3,0.754
4527194,0,2,4,2,7795,6428,6051.06,0,0,579,57.1,0.785
4527195,0,1,5,0,5833,4643,4513.08,0,0,203,33.2,0.786
4527196,0,2,0,2,6042,4954,4615.75,0,0,241,50.4,0.8
4527197,0,3,2,1,7124,5614,5454.95,0,0,684,32.8,0.785
4527198,0,1,0,2,5880,4469,4434.1,0,0,350,31,0.771
4527199,0,2,2,0,5762,4409,4330.4,0,0,643,57.3,0.775
4527200,0,3,3,0,4049,2921,2754.48,0,0,843,50.4,0.784
4527201,0,1,0,1,4456,3222,3037.42,0,0,804,40.2,0.786
4527202,0,2,1,1,3352,2093,2081.86,0,0,240,28.5,0.77
4527203,1,4,0,2,4539,3302,3145.85,0,0,242,52.3,0.776
4527204,0,1,4,0,4810,3392,3265.48,0,0,216,41.1,0.775
4527205,0,2,3,0,7560,4002.2,6053.44,0,0,290,57.5,0.777
4527206,0,3,2,1,3858,2397,2286.1,0,0,818,54.3,0.786
4527207,0,1,1,0,5846,4532,4450.94,0,0,585,27.8,0.785
4527208,0,2,3,1,9128,7796,7258.81,0,0,619,43.5,0.752
4527209,0,3,2,0,7226,5987,5936.92,0,0,859,37.8,0.765
4527210,0,1,3,2,5678,4540,4458.78,0,0,326,33,0.774
4527211,0,2,2,1,5797,4691,4559.64,0,0,326,42.7,0.793
4527212,0,3,2,0,4320,3223,3168.12,0,0,275,25.4,0.772
4527213,0,1,4,0,3867,2737,2553.94,0,0,233,49.1,0.783
4527214,0,2,3,0,4990,3557,3316.54,0,,781,43.9,0.764
4527215,0,3,0,2,6279,4887,4798.84,0,0,592,27.2,0.799
4527216,0,1,4,0,3879,2375,2313.12,0,0,711,57.2,0.757
4527217,0,2,3,0,4115,3032,2858.82,0,0,428,27.7,0.798
4527218,0,3,1,2,3598,2288,2274.91,0,0,543,44.7,0.762
4527219,1,1,5,1,6704,5207,3910,0,0,560,55.9,0.768
4527220,0,2,3,1,8632,7576,7054.21,0,0,209,45.9,0.763
4527221,0,3,4,1,5459,4405,4370.74,0,0,882,46.1,0.794
4527222,0,1,4,0,4710,3299,3275.8,0,0,709,34.3,0.797
4527223,0,2,0,0,6204,5105,4858.7,0,0,850,25.9,0.757
4527224,0,1,1,1,7558,6343,6162.08,0,0,498,36.3,0.796
4527225,0,2,1,0,7104,5677,5345.12,0,0,406,45.3,0.8
4527226,0,3,0,0,5207,3872,3726.28,0,0,787,42.4,0.791
4527227,0,1,0,0,4750,3557,3531.22,0,0,155,44.4,0.772
4527228,0,2,0,0,3484,2058,2047.21,0,0,679,34,0.787
4527229,0,3,0,1,7833,6374,6128.2,0,0,285,23.7,0.75
4527230,0,1,2,0,4741,3558,3532.21,0,0,265,52.5,0.798
4527231,0,2,1,1,3427,2377,2339.04,0,0,365,40.8,0.775
4527232,1,3,5,2,7755,6454,5169,0,0,872,39.9,0.797
4527233,0,1,2,0,7734,6655,6264.44,0,0,489,48.9,0.775
4527234,0,2,0,2,6680,5415,5370.64,0,0,544,48.4,0.761
4527235,0,3,1,2,7511,6121,5946.74,0,0,797,54.6,0.756
4527236,0,1,4,1,6591,5411,5203.72,0,0,309,35.6,0.75
4527237,0,2,3,2,3909,2746,2589.98,0,0,787,45,0.772
4527238,0,3,0,1,3562,2182,2169.97,0,0,661,46.4,0.763
4527239,0,1,4,2,4056,2552,2536.27,0,0,781,31,0.775
4527240,1,2,5,0,9145,7823,6107.32,0,0,592,56.5,0.779
4527241,0,3,2,0,5491,4274,4155.15,0,0,711,26.7,0.772
4527242,0,1,3,1,8217,6790,6663.78,0,0,428,43.1,0.792
4527243,0,2,4,2,3742,4002.2,2166.4,0,0,543,31.8,0.764
4527244,0,3,0,0,6469,5278,5076.04,0,0,560,48.9,0.78
4527245,0,4,3,0,2658,1586,1499.58,0,,209,49,0.777
4527246,0,1,4,2,2704,1618,1578.83,0,0,882,34.2,0.755
4527247,0,2,3,2,3729,2716,2589.15,0,0,709,29.3,0.784
4527248,0,3,4,0,7856,6803,6335.32,0,0,850,33.9,0.774
4527249,0,1,2,2,3272,1940,1930.39,0,0,498,49,0.78
4527250,1,2,3,1,5413,3924,3894.55,0,0,757,34.8,0.792
4527251,0,3,3,1,6171,5036,4692.01,0,0,464,57.6,0.764
4527252,0,1,0,2,6539,5367,4999.84,0,0,669,25.9,0.783
4527253,0,2,0,1,4638,3227,3074.6,0,0,655,36.1,0.771
4527254,0,3,4,0,5440,3999,3928.6,0,0,258,43.5,0.777
4527255,0,1,1,2,5798,4451,4282.12,0,0,465,47.9,0.773
4527256,0,2,1,0,8131,6702,6308.62,0,0,451,46.8,0.797
4527257,0,3,0,0,7703,6210,5908.45,0,0,422,53.2,0.75
4527258,0,1,3,2,5146,3676,3575.09,0,0,344,55.5,0.792
4527259,0,2,,0,5160,3757,3653.66,0,0,465,25.4,0.792
4527260,0,3,3,2,4026,2631,2481.88,0,0,314,43.3,0.768
4527261,0,1,0,0,7782,6633,6177.22,0,0,451,-1.3,0.759
4527262,1,2,5,2,4609,3403,2214.6,0,0,549,45.6,0.794
4527263,0,3,1,2,6349,4942,4852.74,0,0,248,35.6,0.774
4527264,0,1,5,1,4889,3393,3368.86,0,0,692,38.8,0.758
4527265,0,2,0,,4971,3625,3452.7,0,0,817,38,0.787
4527266,0,1,4,0,5327,3907,3877.72,0,0,416,46.9,0.762
4527267,0,2,5,2,3100,1625,1569.16,0,0,718,33.7,0.759
4527268,0,3,0,2,7455,6407,5967.04,0,0,231,46.3,0.8
4527269,0,1,0,0,8558,7457,7093.1,0,0,273,32.5,0.796
4527270,0,2,1,2,4925,3859,3597.4,,0,781,45.1,0.757
4527271,0,3,3,0,5473,4006,-11,0,0,592,25.5,
4527272,0,1,0,2,8140,6728,6670.51,0,0,-9,31.2,0.756
4527273,0,2,0,0,4326,3300,3110.74,0,0,428,47.3,0.782
4527274,0,3,1,2,5035,3792,3535.09,0,0,543,54.9,0.796
4527275,0,1,5,2,9322,7829,7368,0,,560,30.1,0.778
4527276,0,2,2,2,4754,3604,3396.5,0,0,209,37.5,0.762
4527277,0,3,5,0,-10,-21,6230.6,0,0,882,38.4,0.787
4527278,0,1,2,2,7386,6251,6198.28,0,0,709,56.5,0.8
4527279,0,2,2,0,2637,1578,1508.05,0,0,850,38.6,0.771
4527280,0,3,3,2,4154,2857,2838.22,0,0,498,56.7,0.787
4527281,0,1,5,0,4742,3612,3404.02,0,0,646,44.3,0.758
4527282,0,2,4,2,7206,5836,5553.15,0,0,368,28.1,0.763
4527283,0,3,1,1,4704,4002.2,3159.3,0,0,740,44.5,0.797
4527284,0,1,4,2,7265,5982,5691.85,0,0,838,24.9,0.755
4527285,0,2,2,1,4286,3100,3047.58,0,0,459,38,0.789
4527286,0,3,1,2,3630,2310,2180.14,0,0,413,54.3,0.787
4527287,0,1,1,0,5425,4413,4334.32,0,0,271,58.5,0.776
4527288,0,2,2,1,5737,4654,4336.75,0,0,560,50.2,0.796
4527289,0,3,3,1,8187,7077,7016.02,0,0,388,46.6,0.787
4527290,0,1,0,1,5898,4831,4501.36,0,0,473,32,0.752
4527291,0,2,0,0,5450,4018,3785.66,0,,817,47.1,0.762
4527292,0,3,0,1,8536,7098,6752.05,0,0,837,48.9,0.777
4527293,0,1,1,1,6094,4853,4521.82,0,0,518,29.3,0.777
4527294,0,2,2,2,5105,3959,3929.2,0,0,723,35,0.758
4527295,0,1,3,2,4898,3483,3457.96,0,0,600,25.7,0.791
4527296,0,2,4,0,8005,6941,6881.38,0,0,277,26.8,0.758
4527297,0,3,2,0,7202,6072,5899.21,0,0,490,49.7,0.79
4527298,0,1,3,2,4998,3735,3707.44,0,0,763,42.6,0.779
4527299,0,2,3,1,4276,2793,2606.02,0,0,714,56.6,0.778
4527300,0,3,4,2,7091,5636,5532.86,0,0,553,42.6,0.8
4527301,0,1,1,2,6390,4936,4797.29,0,0,482,34.1,0.767
4527302,1,2,5,2,7033,5955,4650.28,0,0,781,40.4,0.756
4527303,0,3,2,0,3890,2725,2597.7,0,0,592,58.2,0.767
4527304,0,1,4,0,6601,5500,5289.16,0,0,711,45.4,0.766
4527305,1,1,4,1,4989,3971,2783.4,0,0,428,54.7,0.79
4527306,1,2,4,4,4627,3310,2087.53,0,0,543,34.5,0.76
4527307,1,3,2,1,4500,3119,2344,0,0,560,48.2,0.782
4527308,1,1,9,0,8739,7485,7344.88,0,0,209,33.9,0.78
4527309,0,2,3,0,5590,4231,3985.88,0,0,882,41.8,0.794
4527310,0,3,2,0,8829,7811,7272.76,0,0,709,34.8,0.762
4527311,1,1,5,2,6136,4633,3246.8,0,0,850,50.5,0.773
4527312,1,2,3,3,7753,6357,4772.5,0,0,498,33.9,0.774
4527313,0,3,3,0,3239,2000,1989.79,0,0,231,53.1,0.793
4527314,0,1,4,0,5589,4378,4080.07,0,0,727,37.4,0.772
4527315,1,2,10,2,6753,5741,4598.6,0,0,460,24.9,0.77
4527316,1,3,10,3,4392,3169,1998.7,0,0,338,34.3,0.783
4527317,0,1,2,3,6529,5095,4746.88,0,0,499,47.4,0.789
4527318,0,2,4,2,2820,1621,1598.16,0,0,335,54.4,0.795
4527319,0,3,3,0,8891,7644,7117.45,0,0,805,53.3,0.779
4527320,0,1,0,3,3717,2662,2645.17,0,0,215,56.2,0.791
4527321,1,2,9,3,8069,6690,5290.69,0,0,725,36.1,0.785
4527322,0,3,0,2,5493,4320,4069.54,0,0,623,47.9,0.755
4527323,1,1,8,4,5721,4513,2800.08,0,0,268,32,0.756
4527324,0,2,2,4,4353,3100,2922.74,0,0,420,32.1,0.788
4527325,0,1,3,1,7211,6109,5751.2,0,0,781,53.5,0.796
4527326,0,2,7,0,5558,4094,3980.55,0,0,592,55.5,0.757
4527327,0,3,6,0,3430,2249,2236.3,0,0,711,54.3,0.758
4527328,1,1,4,2,5834,4648,3117.23,0,0,428,48.3,0.796
4527329,0,2,7,0,6836,5670,5338.54,0,0,543,27.4,0.768
4527330,0,3,2,0,5518,4143,4028.08,0,0,560,31.7,0.776
4527331,0,1,5,0,3510,2283,2223.88,0,0,209,49,0.775
4527332,1,2,1,4,8253,6753,5137.24,0,,882,54.2,0.772
4527333,1,1,5,1,7381,5952,3990.91,0,0,709,43.6,0.79
4527334,0,2,1,2,3455,2328,2244.04,0,0,850,35.6,0.783
4527335,1,3,2,4,3844,2680,1609.6,0,0,498,43.3,0.763
4527336,1,1,6,1,6412,4980,3989.8,0,0,550,41.5,0.771
4527337,0,2,6,1,4230,3073,2928.3,0,0,538,47.6,0.759
4527338,0,3,5,3,5845,4383,4348.96,0,0,627,41.8,0.797
4527339,1,1,2,4,7149,5735,4421.12,0,0,422,27,0.768
4527340,0,2,4,0,6883,5473,5153.36,0,0,154,24.4,0.789
4527341,1,3,7,3,3729,2677,2039.48,0,0,452,24.2,0.777
4527342,0,1,6,1,7201,5696,5305.81,0,0,385,39.4,0.758
4527343,0,2,1,3,6898,5514,5302.6,0,0,279,37.9,0.778
4527344,0,3,3,3,3583,2081,1985.9,0,0,170,45,0.765
4527345,0,1,4,0,3035,1770,1708.36,0,0,167,35.4,0.765
4527346,0,2,8,0,5367,4008,3977.71,0,0,195,27.3,0.788
4527347,1,3,6,3,3686,2246,1779.93,0,0,414,30.7,0.792
4527348,0,1,1,2,3901,2852,2747.08,0,0,438,35.2,0.772
4527349,0,2,4,0,7879,6415,6360.64,0,0,505,47.5,0.752
4527350,1,3,2,0,5909,4450,2984.57,0,0,530,28.6,0.771
4527351,1,1,4,2,4244,2960,2075.7,0,0,572,51,0.785
4527352,1,2,7,1,5378,3963,2698.12,0,0,583,43.4,0.766
4527353,0,1,4,0,9007,7788,7641.82,0,0,774,25.3,0.789
